series,algorithm,order,nsets,f_nsets,bound_type,partitioner,mod,del_strategy,window_size,pearson,spearman,RMSE,MAPE,U,time,translation_threshold
2,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.997,0.9994580299169578,0.9994638058516735,0.09974863452984165,0.002942610912805514,0.5515104499409476,0.1875,0.25
2,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.997,0.9994580299169578,0.9994638058516735,0.09974863452984165,0.002942610912805514,0.5515104499409476,0.171875,0.75
2,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.997,0.9994580299169578,0.9994638058516735,0.09974863452984165,0.002942610912805514,0.5515104499409476,0.171875,0.5
2,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.997,0.9994580299169578,0.9994638058516735,0.09974863452984165,0.002942610912805514,0.5515104499409476,0.171875,0.25
2,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.997,0.9994580299169578,0.9994638058516735,0.09974863452984165,0.002942610912805514,0.5515104499409476,0.171875,0.75
2,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.997,0.9988507928615439,0.9985086462149995,0.19191650544455455,0.005528618186376774,1.1021630091192636,0.921875,0.5
2,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.997,0.9988507928615439,0.9985086462149995,0.19191650544455455,0.005528618186376774,1.1021630091192636,0.984375,0.25
2,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.997,0.9988507928615439,0.9985086462149995,0.19191650544455455,0.005528618186376774,1.1021630091192636,0.96875,0.75
2,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.997,0.9988507928615439,0.9985086462149995,0.19191650544455455,0.005528618186376774,1.1021630091192636,0.953125,0.5
2,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.997,0.9988507928615439,0.9985086462149995,0.19191650544455455,0.005528618186376774,1.1021630091192636,0.953125,0.25
2,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.997,0.9988507928615439,0.9985086462149995,0.19191650544455455,0.005528618186376774,1.1021630091192636,0.90625,0.75
2,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.997,0.9988424888865265,0.9985059646940588,0.19230623615219333,0.00557098187824731,1.108850163635281,0.625,0.5
2,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.997,0.9988424888865265,0.9985059646940588,0.19230623615219333,0.00557098187824731,1.108850163635281,0.609375,0.25
2,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.997,0.9988424888865265,0.9985059646940588,0.19230623615219333,0.00557098187824731,1.108850163635281,0.640625,0.75
2,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.997,0.9988424888865265,0.9985059646940588,0.19230623615219333,0.00557098187824731,1.108850163635281,0.6875,0.5
2,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.997,0.9988424888865265,0.9985059646940588,0.19230623615219333,0.00557098187824731,1.108850163635281,0.703125,0.25
2,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.997,0.9988424888865265,0.9985059646940588,0.19230623615219333,0.00557098187824731,1.108850163635281,0.625,0.75
2,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.997,0.9331155399379757,0.8749389474491867,1.645065779109463,0.04165919931200154,7.658874070694935,1.9375,0.5
2,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.997,0.9331155399379757,0.8749389474491867,1.645065779109463,0.04165919931200154,7.658874070694935,1.625,0.25
2,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.997,0.9331155399379757,0.8749389474491867,1.645065779109463,0.04165919931200154,7.658874070694935,1.953125,0.75
2,FIFTS,3,9,9,min-max,knn,translate,nothing,3.997,0.9331155399379757,0.8749389474491867,1.645065779109463,0.04165919931200154,7.658874070694935,1.625,0.5
2,FIFTS,3,9,9,min-max,knn,translate,nothing,3.997,0.9331155399379757,0.8749389474491867,1.645065779109463,0.04165919931200154,7.658874070694935,1.484375,0.25
2,FIFTS,3,9,9,min-max,knn,translate,nothing,3.997,0.9331155399379757,0.8749389474491867,1.645065779109463,0.04165919931200154,7.658874070694935,2.046875,0.75
2,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.997,0.9307031894371038,0.8738209874514532,1.6739200863524784,0.04225058746089385,7.773673454475088,0.484375,0.5
2,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.997,0.9307031894371038,0.8738209874514532,1.6739200863524784,0.04225058746089385,7.773673454475088,0.484375,0.25
2,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.997,0.9307031894371038,0.8738209874514532,1.6739200863524784,0.04225058746089385,7.773673454475088,0.40625,0.75
2,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.997,0.9307031894371038,0.8738209874514532,1.6739200863524784,0.04225058746089385,7.773673454475088,0.4375,0.5
2,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.997,0.9307031894371038,0.8738209874514532,1.6739200863524784,0.04225058746089385,7.773673454475088,0.359375,0.25
2,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.997,0.9307031894371038,0.8738209874514532,1.6739200863524784,0.04225058746089385,7.773673454475088,0.328125,0.75
2,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,1.234375,0.5
2,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,1.109375,0.25
2,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,1.078125,0.75
2,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,1.140625,0.5
2,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,1.296875,0.25
2,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,1.1875,0.75
2,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,0.734375,0.5
2,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,0.65625,0.25
2,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,0.671875,0.75
2,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,0.703125,0.5
2,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,0.703125,0.25
2,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.997,0.9770067362665867,0.9784486267157605,1.0922874031090417,0.0325636918250354,6.604632663082433,0.640625,0.75
2,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9985,0.9994131540632356,0.9994461419142079,0.10370089913520443,0.003062750044238654,0.5706198880462432,0.3125,0.5
2,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9985,0.9994131540632356,0.9994461419142079,0.10370089913520443,0.003062750044238654,0.5706198880462432,0.296875,0.25
2,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9985,0.9994131540632356,0.9994461419142079,0.10370089913520443,0.003062750044238654,0.5706198880462432,0.390625,0.75
2,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9985,0.9994131540632356,0.9994461419142079,0.10370089913520443,0.003062750044238654,0.5706198880462432,0.390625,0.5
2,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9985,0.9994131540632356,0.9994461419142079,0.10370089913520443,0.003062750044238654,0.5706198880462432,0.359375,0.25
2,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9985,0.9994131540632356,0.9994461419142079,0.10370089913520443,0.003062750044238654,0.5706198880462432,0.4375,0.75
2,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9985,0.9994290860105132,0.9994528296428442,0.1021033782935545,0.003039792843225525,0.5669906103598051,0.21875,0.5
2,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9985,0.9994290860105132,0.9994528296428442,0.1021033782935545,0.003039792843225525,0.5669906103598051,0.1875,0.25
2,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9985,0.9994290860105132,0.9994528296428442,0.1021033782935545,0.003039792843225525,0.5669906103598051,0.15625,0.75
2,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.9985,0.9994290860105132,0.9994528296428442,0.1021033782935545,0.003039792843225525,0.5669906103598051,0.125,0.5
2,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.9985,0.9994290860105132,0.9994528296428442,0.1021033782935545,0.003039792843225525,0.5669906103598051,0.140625,0.25
2,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.9985,0.9994290860105132,0.9994528296428442,0.1021033782935545,0.003039792843225525,0.5669906103598051,0.140625,0.75
2,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.6875,0.5
2,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.71875,0.25
2,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.9985,0.9693385690642207,0.9575493106913817,0.8544539510023949,0.02735994814232111,5.334750368050317,0.671875,0.75
2,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.5625,0.5
2,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.640625,0.25
2,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.9985,0.9693385690642207,0.9575493106913817,0.8544539510023949,0.02735994814232111,5.334750368050317,0.578125,0.75
2,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.40625,0.5
2,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.421875,0.25
2,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.40625,0.75
2,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.375,0.5
2,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.390625,0.25
2,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.9985,0.9846669415568203,0.9850894020583866,1.013133744940091,0.026844407293021014,5.604781534765061,0.359375,0.75
2,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.390625,0.5
2,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.390625,0.25
2,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.453125,0.75
2,FIFTS,2,3,3,min-max,knn,translate,nothing,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.4375,0.5
2,FIFTS,2,3,3,min-max,knn,translate,nothing,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.578125,0.25
2,FIFTS,2,3,3,min-max,knn,translate,nothing,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.359375,0.75
2,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.25,0.5
2,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.25,0.25
2,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.28125,0.75
2,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.25,0.5
2,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.25,0.25
2,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.9985,0.5957177247291124,0.5553785400323286,3.9557294380364514,0.11144791167823902,23.45497950267567,0.25,0.75
2,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.484375,0.5
2,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.515625,0.25
2,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.5,0.75
2,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.5,0.5
2,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.515625,0.25
2,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.453125,0.75
2,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.4375,0.5
2,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.375,0.25
2,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.359375,0.75
2,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.375,0.5
2,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.328125,0.25
2,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.9985,0.9996158635964438,0.9994822441250657,0.08375004015442454,0.002682023942161212,0.5131346642259952,0.375,0.75
2,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.9985,0.9995118211593464,0.9994689837351369,0.09453525130159045,0.0029023034279020868,0.5459424104988619,0.515625,0.5
2,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.9985,0.9995118211593464,0.9994689837351369,0.09453525130159045,0.0029023034279020868,0.5459424104988619,0.546875,0.25
2,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.9985,0.9995118211593464,0.9994689837351369,0.09453525130159045,0.0029023034279020868,0.5459424104988619,0.5625,0.75
2,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.9985,0.9995118211593464,0.9994689837351369,0.09453525130159045,0.0029023034279020868,0.5459424104988619,0.53125,0.5
2,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.9985,0.9995118211593464,0.9994689837351369,0.09453525130159045,0.0029023034279020868,0.5459424104988619,0.546875,0.25
2,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.9985,0.9995118211593464,0.9994689837351369,0.09453525130159045,0.0029023034279020868,0.5459424104988619,0.53125,0.75
2,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.9985,0.9995062886845734,0.999462956703577,0.09507874683140032,0.002920866430667109,0.5488800263361526,0.140625,0.5
2,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.9985,0.9995062886845734,0.999462956703577,0.09507874683140032,0.002920866430667109,0.5488800263361526,0.140625,0.25
2,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.9985,0.9995062886845734,0.999462956703577,0.09507874683140032,0.002920866430667109,0.5488800263361526,0.125,0.75
2,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.9985,0.9995062886845734,0.999462956703577,0.09507874683140032,0.002920866430667109,0.5488800263361526,0.125,0.5
2,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.9985,0.9995062886845734,0.999462956703577,0.09507874683140032,0.002920866430667109,0.5488800263361526,0.140625,0.25
2,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.9985,0.9995062886845734,0.999462956703577,0.09507874683140032,0.002920866430667109,0.5488800263361526,0.140625,0.75
2,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.9985,0.9966321223822676,0.996605269601768,0.34074538975859714,0.010974785993800135,2.1189822371344706,0.59375,0.5
2,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.9985,0.9966321223822676,0.996605269601768,0.34074538975859714,0.010974785993800135,2.1189822371344706,0.59375,0.25
2,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.9985,0.9771472888535386,0.9693812551921607,0.7765527066900877,0.020271895600209252,3.5654086922762556,0.609375,0.75
2,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9985,0.9966321223822676,0.996605269601768,0.34074538975859714,0.010974785993800135,2.1189822371344706,0.59375,0.5
2,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9985,0.9966321223822676,0.996605269601768,0.34074538975859714,0.010974785993800135,2.1189822371344706,0.59375,0.25
2,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9985,0.9771472888535386,0.9693812551921607,0.7765527066900877,0.020271895600209252,3.5654086922762556,0.5625,0.75
2,FIFTS,2,5,5,mu-sigma,uniform,nothing,delelete_bad,2.9985,0.9966326226559894,0.996605535500483,0.3408047634685293,0.010981991090219101,2.1200400792717073,0.359375,0.5
2,FIFTS,2,5,5,mu-sigma,uniform,nothing,delelete_bad,2.9985,0.9966326226559894,0.996605535500483,0.3408047634685293,0.010981991090219101,2.1200400792717073,0.359375,0.25
2,FIFTS,2,5,5,mu-sigma,uniform,nothing,delelete_bad,2.9985,0.9966326226559894,0.996605535500483,0.3408047634685293,0.010981991090219101,2.1200400792717073,0.390625,0.75
2,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9985,0.9966326226559894,0.996605535500483,0.3408047634685293,0.010981991090219101,2.1200400792717073,0.359375,0.5
2,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9985,0.9966326226559894,0.996605535500483,0.3408047634685293,0.010981991090219101,2.1200400792717073,0.40625,0.25
2,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9985,0.9966326226559894,0.996605535500483,0.3408047634685293,0.010981991090219101,2.1200400792717073,0.375,0.75
2,FIFTS,2,5,5,min-max,knn,translate,delelete_bad,2.9985,0.7510271845603428,0.6803303536345814,4.316192396923881,0.14043104600173548,27.167550074092,0.59375,0.5
2,FIFTS,2,5,5,min-max,knn,translate,delelete_bad,2.9985,0.7510271845603428,0.6803303536345814,4.316192396923881,0.14043104600173548,27.167550074092,0.546875,0.25
2,FIFTS,2,5,5,min-max,knn,translate,delelete_bad,2.9985,0.7666750938470296,0.682046724407095,4.200147753695118,0.13657276003770336,26.348308650537163,0.5625,0.75
2,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9985,0.7510271845603428,0.6803303536345814,4.316192396923881,0.14043104600173548,27.167550074092,0.546875,0.5
2,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9985,0.7510271845603428,0.6803303536345814,4.316192396923881,0.14043104600173548,27.167550074092,0.546875,0.25
2,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9985,0.7666750938470296,0.682046724407095,4.200147753695118,0.13657276003770336,26.348308650537163,0.546875,0.75
2,FIFTS,2,5,5,min-max,knn,nothing,delelete_bad,2.9985,0.7127876753041685,0.6821820802975187,4.579249291618585,0.1480448977965841,28.76935799007351,0.28125,0.5
2,FIFTS,2,5,5,min-max,knn,nothing,delelete_bad,2.9985,0.7127876753041685,0.6821820802975187,4.579249291618585,0.1480448977965841,28.76935799007351,0.265625,0.25
2,FIFTS,2,5,5,min-max,knn,nothing,delelete_bad,2.9985,0.7127876753041685,0.6821820802975187,4.579249291618585,0.1480448977965841,28.76935799007351,0.234375,0.75
2,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.9985,0.7127876753041685,0.6821820802975187,4.579249291618585,0.1480448977965841,28.76935799007351,0.234375,0.5
2,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.9985,0.7127876753041685,0.6821820802975187,4.579249291618585,0.1480448977965841,28.76935799007351,0.21875,0.25
