series,algorithm,order,nsets,bound_type,partitioner,window_size,pearson,spearman,RMSE,MAPE,U,time
10,TVFTS,1,3,min-max,knn,100,0.9149712227427664,0.883200987965851,1.5645139642912447,0.03875665947725856,4.799518806214982,16.609375
10,TVFTS,1,3,min-max,knn,75,0.9338583048670387,0.8996406106278947,1.3817215362520068,0.03374323664041731,4.233321650881688,11.546875
10,TVFTS,1,3,min-max,knn,50,0.9645478234471815,0.9428399903252451,1.0216795721094907,0.026042076233169613,3.2274778118901635,7.46875
10,TVFTS,1,3,min-max,knn,25,0.9875284608847482,0.9819118043642978,0.6088437282980239,0.01608834778348172,1.9782028981314863,4.703125
10,TVFTS,1,3,min-max,knn,10,0.9953973597689144,0.9918099107693382,0.3703392558274744,0.009976140870833122,1.2267512746763836,1.90625
10,TVFTS,1,3,min-max,knn,5,0.996783596548212,0.9943579957645741,0.3095420097088617,0.008309884518363718,1.022285030110746,1.171875
10,TVFTS,1,3,min-max,uniform,300,0.9045280705559561,0.8709287409902735,1.7904826149067599,0.048626508033925465,5.669332623162745,29.34375
10,TVFTS,1,3,min-max,uniform,250,0.8980611003590692,0.8613983882178591,1.8028069807612022,0.04788757489595728,5.666150894335173,25.984375
10,TVFTS,1,3,min-max,uniform,150,0.9021020387903198,0.8567618808080134,1.6859888564778553,0.043423332713721105,5.357231906441045,16.28125
10,TVFTS,1,3,min-max,uniform,100,0.9103401511467739,0.8731752356311172,1.616108339283436,0.03768309709425849,4.69506513427193,10.859375
10,TVFTS,1,3,min-max,uniform,75,0.9266365922903221,0.8823404849402539,1.4895658536829406,0.03454982617929467,4.335812240099005,7.578125
10,TVFTS,1,3,min-max,uniform,50,0.9616137606709176,0.9436586136482302,1.0923681971648274,0.026403312170649326,3.2538600040154284,5.15625
10,TVFTS,1,3,min-max,uniform,25,0.9882336108896718,0.9822778658449456,0.6257889233149783,0.015611708831886064,1.9165222954696035,2.96875
10,TVFTS,1,3,min-max,uniform,10,0.9963504274902779,0.9928733766659781,0.3352997233033159,0.008382363055780708,1.0365451683041627,1.390625
10,TVFTS,1,3,min-max,uniform,5,0.9973290641656497,0.9952698033650084,0.28266707738094554,0.007479090740287578,0.9226443942914924,0.84375
10,TVFTS,1,5,mu-sigma,knn,300,0.9706144355051595,0.961797016850511,1.042305774290828,0.026333002324528884,3.0691085840722887,49.6875
10,TVFTS,1,5,mu-sigma,knn,250,0.9713679285473972,0.9632404276031489,1.0095282073735345,0.025193141088023282,3.044265396395919,38.4375
10,TVFTS,1,5,mu-sigma,knn,150,0.9600157531352737,0.948909320564258,1.099348334510335,0.029067665600382202,3.5628830004656455,23.71875
10,TVFTS,1,5,mu-sigma,knn,100,0.9601707164116351,0.9359862571946139,1.085295554397911,0.025743161197544377,3.2393205684518587,16.703125
10,TVFTS,1,5,mu-sigma,knn,75,0.9709482647224671,0.9474111759555698,0.9300545595012203,0.022406232168731523,2.81701527602578,14.34375
10,TVFTS,1,5,mu-sigma,knn,50,0.9820866664725222,0.9702420964795977,0.7362009437334601,0.018483964221163503,2.2787903231996633,9.625
10,TVFTS,1,5,mu-sigma,knn,25,0.992559841828603,0.9887729750096355,0.4755578764564118,0.012060051389419155,1.4829991844557884,5.15625
10,TVFTS,1,5,mu-sigma,knn,10,0.9963777216282412,0.9932631251859991,0.3292161254032502,0.008727205464498108,1.0749729132940338,2.796875
10,TVFTS,1,5,mu-sigma,knn,5,0.996570237088133,0.9940056417931399,0.3197745536529826,0.008542504140023489,1.051217066127867,1.6875
10,TVFTS,1,5,mu-sigma,uniform,300,0.9665528601769755,0.951059585118891,1.0488720396053528,0.024938183855992987,3.072290882300958,30.3125
10,TVFTS,1,5,mu-sigma,uniform,250,0.9686281070457198,0.9494341094027884,1.0233419252231972,0.024773257829814165,3.0664200561685937,27.3125
10,TVFTS,1,5,mu-sigma,uniform,150,0.9593202099727961,0.9392831481382103,1.114805536186981,0.0285417740431477,3.5504169232636724,16.59375
10,TVFTS,1,5,mu-sigma,uniform,100,0.9533226623510153,0.9263092333863857,1.1740890364026932,0.02794806079795722,3.5325402399917727,11.890625
10,TVFTS,1,5,mu-sigma,uniform,75,0.9604730886014492,0.9309041891538419,1.0861859469772084,0.02585180072806089,3.28288083005621,8.28125
10,TVFTS,1,5,mu-sigma,uniform,50,0.9749237986490789,0.962336118171614,0.875596637941852,0.021660503444784054,2.6605629623188625,5.953125
10,TVFTS,1,5,mu-sigma,uniform,25,0.9906009597592241,0.9865489567739609,0.5405117795790482,0.013712538701869417,1.6825388110454216,3.390625
10,TVFTS,1,5,mu-sigma,uniform,10,0.996239736650705,0.9930380798050941,0.336224155059543,0.008866870980597526,1.0958813630949884,1.8125
10,TVFTS,1,5,mu-sigma,uniform,5,0.9965825768347316,0.9939586167802583,0.3193997542241879,0.008478772611947962,1.044794705843135,1.203125
10,TVFTS,1,5,min-max,knn,300,0.9769927786512723,0.984466930389426,0.8864025728009214,0.02026575778036424,2.4010142726379247,45.828125
10,TVFTS,1,5,min-max,knn,250,0.9791126619210613,0.9824587496298789,0.8382814345337603,0.01967273141326474,2.383029468798328,37.40625
10,TVFTS,1,5,min-max,knn,150,0.9772881690226091,0.9780281993960221,0.8280794285774516,0.019775436902149484,2.4813189659279433,24.453125
10,TVFTS,1,5,min-max,knn,100,0.9759872701385139,0.9592737152522249,0.851222204954024,0.019970525961417886,2.513230570929955,16.015625
10,TVFTS,1,5,min-max,knn,75,0.9793879293409619,0.9642028163369007,0.7954779352720557,0.018760543696616633,2.3802241713383614,14.046875
10,TVFTS,1,5,min-max,knn,50,0.9875145732478889,0.9815014529019951,0.6203974945538432,0.015502520858860705,1.909691518374586,9.09375
10,TVFTS,1,5,min-max,knn,25,0.9940925436121928,0.9913058168243913,0.42905398188794575,0.010910689171530017,1.337841722618129,4.59375
10,TVFTS,1,5,min-max,knn,10,0.996799287140827,0.9942362462176326,0.310695327612427,0.008130280983010682,1.0033199375137867,2.203125
10,TVFTS,1,5,min-max,knn,5,0.997276603340122,0.9952248421660194,0.28529573751216114,0.007527346231728189,0.9266889662272888,1.203125
10,TVFTS,1,5,min-max,uniform,300,0.9884524170674169,0.9878174411543912,0.5922054023694153,0.014017398702764618,1.699121630851763,30.8125
10,TVFTS,1,5,min-max,uniform,250,0.9888550840072537,0.9910209537076098,0.5796927172039488,0.013525568333656654,1.6640134796393082,24.625
10,TVFTS,1,5,min-max,uniform,150,0.9818729522889525,0.9815201221630478,0.7426226939946505,0.01708492358804431,2.101116084988484,15.84375
10,TVFTS,1,5,min-max,uniform,100,0.9750846041381892,0.965325177044523,0.8907990927343777,0.020929637161497205,2.6026141350164833,11.109375
10,TVFTS,1,5,min-max,uniform,75,0.9779872837192022,0.9653713929428843,0.872719376404615,0.020605846185877824,2.5807479386439534,8.828125
10,TVFTS,1,5,min-max,uniform,50,0.986605423695571,0.9783310970487974,0.6962377389097419,0.017840106520785035,2.1778765697636766,6.3125
10,TVFTS,1,5,min-max,uniform,25,0.9935350116115109,0.9901789663959352,0.47301489487664217,0.012040997326077945,1.4685512406268686,2.96875
10,TVFTS,1,5,min-max,uniform,10,0.9972000191292123,0.994993222693015,0.2933208337469097,0.007479731666845056,0.9237546258075453,1.359375
10,TVFTS,1,5,min-max,uniform,5,0.9976123601449188,0.9957085555139567,0.268060444634146,0.0069451606793631895,0.8552629223871011,0.96875
10,TVFTS,1,7,mu-sigma,knn,300,0.989200002120964,0.9909264255158338,0.611416996072157,0.015279994847069095,1.8382483891983037,48.953125
10,TVFTS,1,7,mu-sigma,knn,250,0.9885216817097302,0.9889872329262906,0.6190621041417873,0.01523068620056716,1.8589804049330356,41.125
10,TVFTS,1,7,mu-sigma,knn,150,0.9827907294241731,0.9824395239630318,0.7296284436583212,0.018214881936018577,2.248853549664972,26.671875
10,TVFTS,1,7,mu-sigma,knn,100,0.9789728833185406,0.9675644596491797,0.7919000057358425,0.01887714358056618,2.3493159380711064,18.078125
10,TVFTS,1,7,mu-sigma,knn,75,0.9815442249075821,0.967356395752265,0.7480399063410029,0.017811922098695646,2.2361104798939846,13.5625
10,TVFTS,1,7,mu-sigma,knn,50,0.9877981492294009,0.9812062043775078,0.6104124722000766,0.015344142646298955,1.8760867978846116,9.796875
10,TVFTS,1,7,mu-sigma,knn,25,0.993813625323538,0.9900815634749108,0.43409267181118594,0.011119416914437248,1.3653641932657792,5.140625
10,TVFTS,1,7,mu-sigma,knn,10,0.9963460421713854,0.9933334675589859,0.33104357074048923,0.008686698417690302,1.0698186040176794,2.546875
10,TVFTS,1,7,mu-sigma,knn,5,0.9973458549259414,0.9953661288633815,0.281446983586493,0.007453355296556409,0.917758907078692,1.578125
10,TVFTS,1,7,mu-sigma,uniform,300,0.9892197852426453,0.9912126776066205,0.6003838348191111,0.01414640242003974,1.7029542924282786,31.03125
10,TVFTS,1,7,mu-sigma,uniform,250,0.9881105757641806,0.9894751908962734,0.6291418321053056,0.015010791374182325,1.8123704308192472,26.09375
10,TVFTS,1,7,mu-sigma,uniform,150,0.9815177033252992,0.981714449685458,0.7511615765291461,0.018039725299855824,2.2237727306300497,16.796875
10,TVFTS,1,7,mu-sigma,uniform,100,0.9765304863163521,0.9650036543027704,0.836348011017905,0.019860468189887574,2.4622216285155605,14.3125
10,TVFTS,1,7,mu-sigma,uniform,75,0.9778468886772205,0.9627561432629295,0.8248279002791266,0.019384609769991845,2.42987596026413,9.578125
10,TVFTS,1,7,mu-sigma,uniform,50,0.9866375374995662,0.98062571383216,0.646942433520451,0.01624325588749193,1.9828613162083388,6.6875
10,TVFTS,1,7,mu-sigma,uniform,25,0.993372042225446,0.9894181847112603,0.45355848221282014,0.011684354999272235,1.4331895972400797,3.921875
10,TVFTS,1,7,mu-sigma,uniform,10,0.9965101877726641,0.9938363538483422,0.3245374819500063,0.008476129590207772,1.0441715187165506,2.296875
10,TVFTS,1,7,mu-sigma,uniform,5,0.9977133914626604,0.9959738727203062,0.26145479772782093,0.006862803254455778,0.8441187915465203,1.234375
10,TVFTS,1,7,min-max,knn,300,0.9909951860825023,0.9913678583477787,0.5285310643488427,0.013077834649603238,1.5821479840975743,56.296875
10,TVFTS,1,7,min-max,knn,250,0.9907458023271232,0.9908428642303148,0.5337213030100577,0.012895201325618324,1.5779533673533308,42.015625
10,TVFTS,1,7,min-max,knn,150,0.9869669338762601,0.98431113193506,0.6222121824980549,0.014946260490646653,1.8603258073563844,27.078125
10,TVFTS,1,7,min-max,knn,100,0.9851593301679717,0.9767584910234565,0.6699354403369223,0.015799498969849387,1.9853651056834536,19.734375
10,TVFTS,1,7,min-max,knn,75,0.9871023444372504,0.9778768429601148,0.6352296496452425,0.014951705691787942,1.8757890573577771,14.1875
10,TVFTS,1,7,min-max,knn,50,0.991680921957568,0.9869093699137642,0.5106486652226624,0.012762436602742018,1.5624072802589324,9.78125
10,TVFTS,1,7,min-max,knn,25,0.9952633827471371,0.9928131068535019,0.38458854371245155,0.009843551376573426,1.206488524445163,4.921875
10,TVFTS,1,7,min-max,knn,10,0.9967832473946866,0.9941418524340943,0.3115436846526323,0.007964100596006272,0.9810321934889763,2.3125
10,TVFTS,1,7,min-max,knn,5,0.9968325420016283,0.9944983048538524,0.3074209127458205,0.008084981960902224,0.9955471370865528,1.4375
10,TVFTS,1,7,min-max,uniform,300,0.9904970946122242,0.9888542256092381,0.5663311708311027,0.0141811630754584,1.7154655622107116,31.328125
10,TVFTS,1,7,min-max,uniform,250,0.9903951958978547,0.9852658589083818,0.558858541040646,0.013843482005606474,1.691461109301159,26.265625
10,TVFTS,1,7,min-max,uniform,150,0.9882900110598877,0.9845145889978938,0.5955823030881618,0.014611687734551404,1.8147064413050666,16.15625
10,TVFTS,1,7,min-max,uniform,100,0.9854573561349378,0.9801042594277285,0.6628763501482048,0.0159804183310003,1.9768696395487777,11.296875
10,TVFTS,1,7,min-max,uniform,75,0.9866929670418289,0.9778856461397519,0.6424958714205647,0.015981888028721466,1.9821196658705877,8.734375
10,TVFTS,1,7,min-max,uniform,50,0.9903176513693338,0.9853517936673989,0.5496108871984952,0.014155763828538824,1.7297974018567575,5.8125
10,TVFTS,1,7,min-max,uniform,25,0.9947414912585416,0.9918073114083956,0.40777945756526623,0.01040932442867303,1.2817599871704,3.15625
10,TVFTS,1,7,min-max,uniform,10,0.9966644139269527,0.9938665589318539,0.318890190590583,0.008161954954465955,1.0084746379926828,1.5
10,TVFTS,1,7,min-max,uniform,5,0.9968048146499541,0.9944985155743664,0.30880023282362107,0.008143246699052456,1.003273462801537,1.015625
10,TVFTS,1,9,mu-sigma,knn,300,0.9926688607927051,0.992867881802867,0.4845359711516213,0.012201847074661149,1.4820659334635644,54.953125
10,TVFTS,1,9,mu-sigma,knn,250,0.9926235100783992,0.992385654567719,0.48422844019228795,0.012040433969219656,1.483679585705947,46.40625
10,TVFTS,1,9,mu-sigma,knn,150,0.9888316734402277,0.9873573350816445,0.5762150776046726,0.01445437355934623,1.7688433314067082,29.078125
10,TVFTS,1,9,mu-sigma,knn,100,0.9841094752191359,0.9752698907593333,0.6888272650732123,0.016534480698697816,2.0735374103010016,19.84375
10,TVFTS,1,9,mu-sigma,knn,75,0.9861178390937593,0.9770858589459773,0.650100645171616,0.015829734553679784,1.9731368990553892,15.890625
10,TVFTS,1,9,mu-sigma,knn,50,0.9903068762201352,0.9851734828404451,0.5443093485810897,0.013941669550925705,1.7021023600524126,10.453125
10,TVFTS,1,9,mu-sigma,knn,25,0.9943091114469255,0.9912341493327309,0.4174066380632999,0.010804025816581561,1.3225570312492723,5.515625
10,TVFTS,1,9,mu-sigma,knn,10,0.9964271394980077,0.9937577019942831,0.32713325892335504,0.008619335758466896,1.0627693943412198,2.625
10,TVFTS,1,9,mu-sigma,knn,5,0.996763700683609,0.9944168849240825,0.31060919138222565,0.008233556930445505,1.0133418097892872,1.828125
10,TVFTS,1,9,mu-sigma,uniform,300,0.9931938339599355,0.9927635676427864,0.461020936442821,0.011380089002006316,1.3739272595791947,32.90625
10,TVFTS,1,9,mu-sigma,uniform,250,0.9920027007211647,0.9917242539124028,0.4973449560543311,0.011776824472772153,1.4550641480398,28.0
10,TVFTS,1,9,mu-sigma,uniform,150,0.9875142025533585,0.9850032354887123,0.6085422520598774,0.014806704906377526,1.8122217146207051,17.78125
10,TVFTS,1,9,mu-sigma,uniform,100,0.9839631766892536,0.9784712620751487,0.6916201329772104,0.016445008647172184,2.050846696676997,12.59375
10,TVFTS,1,9,mu-sigma,uniform,75,0.9847327359160435,0.9765724777242335,0.6858869349146247,0.016587992617376028,2.0683353172101473,9.421875
10,TVFTS,1,9,mu-sigma,uniform,50,0.9886163401679916,0.9825160657973399,0.5920802214578847,0.015166272958692563,1.8520827609650663,6.515625
10,TVFTS,1,9,mu-sigma,uniform,25,0.9939274930887445,0.9907240339974942,0.43555846270898657,0.01127332170063523,1.3762589738560196,3.59375
10,TVFTS,1,9,mu-sigma,uniform,10,0.9965040284478885,0.9937091550276264,0.3241747650184674,0.008414730677589948,1.037206987835873,1.984375
10,TVFTS,1,9,mu-sigma,uniform,5,0.9967933859712084,0.9944611722590477,0.30931806221942626,0.00816783637615138,1.0058441325497818,1.265625
10,TVFTS,1,9,min-max,knn,300,0.9930555347046137,0.9927928354649945,0.46619198348254215,0.011989862832350607,1.4380393381371206,54.671875
10,TVFTS,1,9,min-max,knn,250,0.9928177273223363,0.9919081132839488,0.4706637181039213,0.011919489360958043,1.4485381737169214,46.453125
10,TVFTS,1,9,min-max,knn,150,0.9908310586825161,0.9879744720447247,0.522545652255565,0.01294141818698788,1.6129153896264166,29.046875
10,TVFTS,1,9,min-max,knn,100,0.989153303223465,0.9827022466597142,0.5699195267059896,0.014056034869688332,1.7557749504673958,19.609375
10,TVFTS,1,9,min-max,knn,75,0.9896778301119742,0.9827579159046892,0.5586011613969412,0.013953488305835298,1.7508162037029538,14.90625
10,TVFTS,1,9,min-max,knn,50,0.992462851077628,0.9887469972795849,0.4768138748643188,0.012435675645117128,1.5324844423579362,10.078125
10,TVFTS,1,9,min-max,knn,25,0.9945198700191512,0.9913768707309395,0.4073287403181728,0.010636170421540525,1.3053365574106037,5.203125
10,TVFTS,1,9,min-max,knn,10,0.9961414459701605,0.9931773054569297,0.3396169071637921,0.00896615904241171,1.103069068559966,2.4375
10,TVFTS,1,9,min-max,knn,5,0.9967646620156122,0.994427503511696,0.3104183455015455,0.008247614483860253,1.0149360357254835,1.453125
10,TVFTS,1,9,min-max,uniform,300,0.9929288234837922,0.9922616322715203,0.47529605632205885,0.012242060624900322,1.464846020422211,35.875
10,TVFTS,1,9,min-max,uniform,250,0.9926749480452208,0.991563466980765,0.4806016762257241,0.012252009242568139,1.4891240582910368,29.140625
10,TVFTS,1,9,min-max,uniform,150,0.9910255569728715,0.9875061447594125,0.518090734447165,0.012881146201623082,1.6034556480729656,16.6875
10,TVFTS,1,9,min-max,uniform,100,0.9891730336661485,0.9831803218607695,0.5678156681646584,0.013909367257462583,1.7429317955572519,11.546875
10,TVFTS,1,9,min-max,uniform,75,0.98932675458486,0.9821200433221439,0.5649700878928362,0.01408945817937225,1.7734276850589155,9.125
10,TVFTS,1,9,min-max,uniform,50,0.9923216031216283,0.9882577947970901,0.4792774428729435,0.01248036524253334,1.5396152008076849,6.21875
10,TVFTS,1,9,min-max,uniform,25,0.994513529608638,0.9914717025643145,0.4069684952205081,0.010621458082576427,1.3036856069530023,3.34375
10,TVFTS,1,9,min-max,uniform,10,0.9961617120578735,0.9932434268522108,0.3386561939228667,0.008929499300862414,1.0979538973872636,1.578125
10,TVFTS,1,9,min-max,uniform,5,0.9967722477380017,0.9944439224488464,0.3100429916209005,0.008231922422967523,1.0129573008379658,1.078125
11,TVFTS,3,3,mu-sigma,knn,300,0.8478648415327161,0.8456295745397081,2.0619853309757423,0.048050881776637154,5.2400962484490865,57.640625
11,TVFTS,3,3,mu-sigma,knn,250,0.8625602044376556,0.8633083824357791,1.9860282542889982,0.04874122717056227,5.482988310409358,50.421875
11,TVFTS,3,3,mu-sigma,knn,150,0.8808435858763823,0.8347704321027731,1.833078432194542,0.04440708478846045,5.2541545759939075,30.640625
11,TVFTS,3,3,mu-sigma,knn,100,0.9002128057283718,0.8683952936708415,1.6888224240129144,0.037361935804449506,4.60597138788952,20.546875
11,TVFTS,3,3,mu-sigma,knn,75,0.9329925033594675,0.9164479995061299,1.3937681865901155,0.030502804207076,3.780601319555862,16.453125
11,TVFTS,3,3,mu-sigma,knn,50,0.9721108847192164,0.9564307277419656,0.9072648711051418,0.020766531081304967,2.55382534038424,11.546875
11,TVFTS,3,3,mu-sigma,knn,25,0.9911599990520629,0.9860842309752026,0.5130510700282358,0.012168227651762311,1.4871407562704755,6.046875
11,TVFTS,3,3,mu-sigma,knn,10,0.996699972644462,0.9949987052791214,0.3137455918190134,0.007964167693813163,0.975883442916588,3.03125
11,TVFTS,3,3,mu-sigma,knn,5,0.9975652162025269,0.9963113034386661,0.26958540593873687,0.00676039186889758,0.8279509215050668,2.078125
11,TVFTS,3,3,mu-sigma,uniform,300,0.9683655906724048,0.9674633792890446,1.0124067771358134,0.02342358698321766,2.6625162864913925,44.71875
11,TVFTS,3,3,mu-sigma,uniform,250,0.9622540698576432,0.9548130865883053,1.0863160202638897,0.025165463232058666,2.881186225481735,37.375
11,TVFTS,3,3,mu-sigma,uniform,150,0.9250243357161223,0.9043780997775709,1.4905632368870643,0.029325395357078645,3.612743365814077,25.65625
11,TVFTS,3,3,mu-sigma,uniform,100,0.942378727939779,0.9263230125940691,1.3349800212542453,0.027605798832240274,3.379696801390771,16.59375
11,TVFTS,3,3,mu-sigma,uniform,75,0.952877109946511,0.9416645119258806,1.2267232648451156,0.025524752077032517,3.177991297554052,12.609375
11,TVFTS,3,3,mu-sigma,uniform,50,0.9777612091541096,0.9754880594836054,0.8297319963427325,0.01875615559684633,2.269410390324031,8.953125
11,TVFTS,3,3,mu-sigma,uniform,25,0.9942241680603177,0.9911729660779378,0.42127453622769956,0.010142671696724557,1.248131152931275,5.171875
11,TVFTS,3,3,mu-sigma,uniform,10,0.9974653886088642,0.9960784535178319,0.27658414551693733,0.006797748285367491,0.8325734410306784,2.671875
11,TVFTS,3,3,mu-sigma,uniform,5,0.9979757546397806,0.9969289053754186,0.24687093700818594,0.006072007560312135,0.7456906610615085,1.765625
11,TVFTS,3,3,min-max,knn,300,0.8733155026516034,0.8492629818284988,1.9200218785604808,0.04596141804571501,5.160371809856774,57.09375
11,TVFTS,3,3,min-max,knn,250,0.8816651053839939,0.8700857666267493,1.8833474839442164,0.04608759845468575,5.2261125786796,49.421875
11,TVFTS,3,3,min-max,knn,150,0.9193960412350309,0.8769358051118583,1.542386834138732,0.036978086544277484,4.437685649241054,30.078125
11,TVFTS,3,3,min-max,knn,100,0.9400300930709279,0.9143427906751576,1.331636517775915,0.030725884011410926,3.794383180336925,20.921875
11,TVFTS,3,3,min-max,knn,75,0.9547564329457169,0.9326449164192,1.1514952067443254,0.026600281556062706,3.3258180444945173,15.328125
11,TVFTS,3,3,min-max,knn,50,0.97585126426077,0.9582900182274184,0.8449112421757856,0.020598508445088686,2.5499649188128926,10.546875
11,TVFTS,3,3,min-max,knn,25,0.9917089032419181,0.987479328749146,0.49616163406787195,0.01295751521986277,1.585402593059245,5.546875
11,TVFTS,3,3,min-max,knn,10,0.9960929422786361,0.9940012945332384,0.3407985464590884,0.008904620329638638,1.0887399888874871,2.453125
11,TVFTS,3,3,min-max,knn,5,0.9966260189039506,0.9947149732030307,0.316922422650853,0.008154358090865925,0.9991533690379648,1.640625
11,TVFTS,3,3,min-max,uniform,300,0.9711644020214261,0.9622061593437379,0.9750985600111052,0.02388715223955138,2.7275123830719212,44.84375
11,TVFTS,3,3,min-max,uniform,250,0.9715425339791895,0.9554367224872754,0.9674988267541038,0.023333334191553482,2.715915484606313,37.328125
11,TVFTS,3,3,min-max,uniform,150,0.9729471248162876,0.9620585155668607,0.9097858537613019,0.02143211322043934,2.605119201880836,24.265625
11,TVFTS,3,3,min-max,uniform,100,0.9627776030186882,0.938502931323126,1.0474363040077428,0.022621608658892855,2.798594182279952,15.84375
11,TVFTS,3,3,min-max,uniform,75,0.9653593653213676,0.9394751942738061,1.0153664658737853,0.021735828824144515,2.721145275111471,12.140625
11,TVFTS,3,3,min-max,uniform,50,0.9829970610526754,0.9780640359564631,0.7107186609924326,0.016672501805465652,2.019158455653754,8.34375
11,TVFTS,3,3,min-max,uniform,25,0.9943087680035542,0.9918941773962752,0.4145159380268601,0.010309693781382457,1.2634927914898293,4.75
11,TVFTS,3,3,min-max,uniform,10,0.9969402002908978,0.9952321875491387,0.30216302611923146,0.007685834436301711,0.9415331288672201,2.125
11,TVFTS,3,3,min-max,uniform,5,0.9970848369918607,0.995469010949586,0.29477870976914045,0.00749916293110467,0.9192647504195286,1.421875
11,TVFTS,3,5,mu-sigma,knn,300,0.9827236728079279,0.9809238238774302,0.7682289141305709,0.018685568784729205,2.162906044276027,64.359375
11,TVFTS,3,5,mu-sigma,knn,250,0.9837484582235082,0.9812180977960849,0.7462637581875144,0.01806222835768815,2.1803996341382748,54.796875
11,TVFTS,3,5,mu-sigma,knn,150,0.9819960952130861,0.9772121919924703,0.7465490692997312,0.019282837065418404,2.3239451296928193,35.328125
11,TVFTS,3,5,mu-sigma,knn,100,0.9819317483857023,0.9701720340665458,0.7346111757291479,0.017337557803396512,2.1603540929143272,24.796875
11,TVFTS,3,5,mu-sigma,knn,75,0.985222264849114,0.9732462424010205,0.6620109547420486,0.015976914215801774,1.9865604237049954,18.15625
11,TVFTS,3,5,mu-sigma,knn,50,0.990553725234224,0.9831980082314228,0.5303776489812255,0.013305051111562207,1.6379090908027634,12.578125
11,TVFTS,3,5,mu-sigma,knn,25,0.9953924769454596,0.9930579235604301,0.37085300521308895,0.009473110622103076,1.1597680907209222,7.109375
11,TVFTS,3,5,mu-sigma,knn,10,0.996728912158895,0.9948809554814917,0.312092491956376,0.00798821030583055,0.9790392076002121,3.40625
11,TVFTS,3,5,mu-sigma,knn,5,0.9966072831951885,0.9947339626302274,0.31786988866763854,0.008145640535120147,0.9983889340259522,2.3125
11,TVFTS,3,5,mu-sigma,uniform,300,0.9839551882026243,0.9811254122935438,0.7172244607004545,0.016533732312893443,2.0489406382495443,48.59375
11,TVFTS,3,5,mu-sigma,uniform,250,0.985859552689808,0.9781759780865678,0.6813569949604417,0.015919320495567553,1.969685666179291,41.765625
11,TVFTS,3,5,mu-sigma,uniform,150,0.9824617641566632,0.9744023495243497,0.7329770499125221,0.017802036408440178,2.165306653593473,26.21875
11,TVFTS,3,5,mu-sigma,uniform,100,0.9779785728041326,0.9613864310249649,0.8084468000798571,0.017927439139549632,2.2631097529216806,17.390625
11,TVFTS,3,5,mu-sigma,uniform,75,0.9798499734141133,0.9644865437219735,0.7730460911803199,0.01748697936044455,2.2118335312584296,14.046875
11,TVFTS,3,5,mu-sigma,uniform,50,0.9865276416401898,0.9790455858086584,0.6327384604995175,0.014960119019534023,1.8310963328911585,9.75
11,TVFTS,3,5,mu-sigma,uniform,25,0.995107022541952,0.9931225575278263,0.3836053876942947,0.009600723941820722,1.174537509071076,5.390625
11,TVFTS,3,5,mu-sigma,uniform,10,0.9966769921871598,0.994874018592192,0.3145714962970318,0.00804309934743828,0.9868593664101118,2.796875
11,TVFTS,3,5,mu-sigma,uniform,5,0.99661219777241,0.9947419506827685,0.3176352094888582,0.00813583287052832,0.9970756059547791,1.90625
11,TVFTS,3,5,min-max,knn,300,0.9814106154516365,0.9852468835693168,0.7674157997866837,0.016919145553089245,1.9971268287205406,64.5
11,TVFTS,3,5,min-max,knn,250,0.9844314955285185,0.9847096522755,0.7083382968608467,0.016166333514004334,1.961114733829456,54.046875
11,TVFTS,3,5,min-max,knn,150,0.9871895769322815,0.9847591794772106,0.6232609701332137,0.014637985591664763,1.833452534990034,33.78125
11,TVFTS,3,5,min-max,knn,100,0.9879437367428293,0.9781515624654039,0.6012899906817163,0.014354051215441194,1.7945234748486794,23.15625
11,TVFTS,3,5,min-max,knn,75,0.9896778144186178,0.9817757398954542,0.5554644841859945,0.013358890926580045,1.6799658255104892,18.015625
11,TVFTS,3,5,min-max,knn,50,0.9933497164436383,0.9899574055594941,0.44589719944682604,0.011399953944993896,1.4047643998271693,12.421875
11,TVFTS,3,5,min-max,knn,25,0.9963037294274772,0.9942900777095225,0.3328238827061238,0.0084873973495791,1.0367381902950183,6.46875
11,TVFTS,3,5,min-max,knn,10,0.9968859131595836,0.9952362186344487,0.30478720734882664,0.0077024730601587404,0.9451335138378966,3.109375
11,TVFTS,3,5,min-max,knn,5,0.9966164743728049,0.9947445823436849,0.31745201244505644,0.008134705503789625,0.9971669989281414,1.890625
11,TVFTS,3,5,min-max,uniform,300,0.9941484669690205,0.98893314643068,0.41692155825665655,0.01022089553597405,1.260117635610779,49.1875
11,TVFTS,3,5,min-max,uniform,250,0.9944532100027066,0.9920189014237052,0.406047108489433,0.009815287043352456,1.2201276416026312,41.234375
11,TVFTS,3,5,min-max,uniform,150,0.990669779357969,0.9885627776378813,0.5315809676940929,0.01217451728458363,1.5053969374763916,26.046875
11,TVFTS,3,5,min-max,uniform,100,0.9875927043671586,0.9810434410753766,0.615101058236541,0.013627594031409205,1.703441430643589,17.421875
11,TVFTS,3,5,min-max,uniform,75,0.9891357749322951,0.983700134012993,0.5846208690917136,0.013179424191353144,1.6506037574565147,13.921875
11,TVFTS,3,5,min-max,uniform,50,0.9929257858086132,0.9892857379552493,0.47343607334873317,0.011726085543904039,1.4411344845489933,9.25
11,TVFTS,3,5,min-max,uniform,25,0.9963143512713928,0.9946007538653048,0.33739791884278364,0.008422479923555073,1.028064148649759,5.40625
