series,algorithm,order,nsets,f_nsets,bound_type,partitioner,mod,del_strategy,window_size,pearson,spearman,RMSE,MAPE,U,time,translation_threshold, deletion_count
6,FIFTS,2,5,5,mu-sigma,uniform,translate,delete_bad,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.75,0.5,0
6,FIFTS,2,5,5,mu-sigma,uniform,translate,delete_bad,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.828125,0.25,0
6,FIFTS,2,5,5,mu-sigma,uniform,translate,delete_bad,2.9985,0.9997723379015665,0.9995571794906462,0.025927929417305248,0.0001271638353203786,1.7907059036544475,0.875,0.75,0
6,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.828125,0.5,0
6,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.734375,0.25,0
6,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9985,0.9997723379015665,0.9995571794906462,0.025927929417305248,0.0001271638353203786,1.7907059036544475,0.734375,0.75,0
6,FIFTS,2,5,5,mu-sigma,uniform,nothing,delete_bad,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.59375,0.5,0
6,FIFTS,2,5,5,mu-sigma,uniform,nothing,delete_bad,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.640625,0.25,0
6,FIFTS,2,5,5,mu-sigma,uniform,nothing,delete_bad,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.625,0.75,0
6,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.515625,0.5,0
6,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.53125,0.25,0
6,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9985,0.999915688751899,0.9998394993292443,0.015394917834407447,9.291715831197676e-05,1.3086230456798078,0.5,0.75,0
6,FIFTS,2,5,5,min-max,knn,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.9375,0.5,0
6,FIFTS,2,5,5,min-max,knn,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.890625,0.25,0
6,FIFTS,2,5,5,min-max,knn,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.8125,0.75,0
6,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.796875,0.5,0
6,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.8125,0.25,0
6,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.828125,0.75,0
6,FIFTS,2,5,5,min-max,knn,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.59375,0.5,0
6,FIFTS,2,5,5,min-max,knn,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.53125,0.25,0
6,FIFTS,2,5,5,min-max,knn,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.609375,0.75,0
6,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.46875,0.5,0
6,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.46875,0.25,0
6,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905729,7.100305073641168e-05,0.9999999999999278,0.5,0.75,0
6,FIFTS,2,5,5,min-max,uniform,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.84375,0.5,0
6,FIFTS,2,5,5,min-max,uniform,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.8125,0.25,0
6,FIFTS,2,5,5,min-max,uniform,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.765625,0.75,0
6,FIFTS,2,5,5,min-max,uniform,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.75,0.5,0
6,FIFTS,2,5,5,min-max,uniform,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.765625,0.25,0
6,FIFTS,2,5,5,min-max,uniform,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.734375,0.75,0
6,FIFTS,2,5,5,min-max,uniform,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.609375,0.5,0
6,FIFTS,2,5,5,min-max,uniform,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.578125,0.25,0
6,FIFTS,2,5,5,min-max,uniform,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.640625,0.75,0
6,FIFTS,2,5,5,min-max,uniform,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.515625,0.5,0
6,FIFTS,2,5,5,min-max,uniform,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.515625,0.25,0
6,FIFTS,2,5,5,min-max,uniform,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905684,7.100305073641244e-05,0.9999999999999376,0.484375,0.75,0
6,FIFTS,2,7,7,mu-sigma,knn,translate,delete_bad,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.875,0.5,7
6,FIFTS,2,7,7,mu-sigma,knn,translate,delete_bad,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.96875,0.25,7
6,FIFTS,2,7,7,mu-sigma,knn,translate,delete_bad,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.921875,0.75,7
6,FIFTS,2,7,7,mu-sigma,knn,translate,nothing,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.859375,0.5,0
6,FIFTS,2,7,7,mu-sigma,knn,translate,nothing,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.859375,0.25,0
6,FIFTS,2,7,7,mu-sigma,knn,translate,nothing,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.921875,0.75,0
6,FIFTS,2,7,7,mu-sigma,knn,nothing,delete_bad,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.28125,0.5,7
6,FIFTS,2,7,7,mu-sigma,knn,nothing,delete_bad,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.234375,0.25,7
6,FIFTS,2,7,7,mu-sigma,knn,nothing,delete_bad,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.28125,0.75,7
6,FIFTS,2,7,7,mu-sigma,knn,nothing,nothing,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.15625,0.5,0
6,FIFTS,2,7,7,mu-sigma,knn,nothing,nothing,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.21875,0.25,0
6,FIFTS,2,7,7,mu-sigma,knn,nothing,nothing,2.9985,0.9999604727825504,0.9999132584310175,0.010487656061641027,7.101429982496673e-05,1.0001543963581605,0.21875,0.75,0
6,FIFTS,2,7,7,mu-sigma,uniform,translate,delete_bad,2.9985,0.99562940118592,0.9949900881371618,0.11382502702617513,0.0008190509969862743,11.546986574530807,0.953125,0.5,216
6,FIFTS,2,7,7,mu-sigma,uniform,translate,delete_bad,2.9985,0.99562940118592,0.9949900881371618,0.11382502702617513,0.0008190509969862743,11.546986574530807,0.90625,0.25,216
6,FIFTS,2,7,7,mu-sigma,uniform,translate,delete_bad,2.9985,0.99562940118592,0.9949900881371618,0.11382502702617513,0.0008190509969862743,11.546986574530807,1.03125,0.75,216
6,FIFTS,2,7,7,mu-sigma,uniform,translate,nothing,2.9985,0.9940410031001501,0.9935397533601636,0.12931956361315655,0.0008663161589553552,12.207387650743112,0.859375,0.5,0
6,FIFTS,2,7,7,mu-sigma,uniform,translate,nothing,2.9985,0.9940410031001501,0.9935397533601636,0.12931956361315655,0.0008663161589553552,12.207387650743112,0.859375,0.25,0
6,FIFTS,2,7,7,mu-sigma,uniform,translate,nothing,2.9985,0.9940410031001501,0.9935397533601636,0.12931956361315655,0.0008663161589553552,12.207387650743112,0.84375,0.75,0
6,FIFTS,2,7,7,mu-sigma,uniform,nothing,delete_bad,2.9985,0.99562940118592,0.9949900881371618,0.11382502702617513,0.0008190509969862743,11.546986574530807,0.703125,0.5,216
6,FIFTS,2,7,7,mu-sigma,uniform,nothing,delete_bad,2.9985,0.99562940118592,0.9949900881371618,0.11382502702617513,0.0008190509969862743,11.546986574530807,0.625,0.25,216
6,FIFTS,2,7,7,mu-sigma,uniform,nothing,delete_bad,2.9985,0.99562940118592,0.9949900881371618,0.11382502702617513,0.0008190509969862743,11.546986574530807,0.65625,0.75,216
6,FIFTS,2,7,7,mu-sigma,uniform,nothing,nothing,2.9985,0.9940410031001501,0.9935397533601636,0.12931956361315655,0.0008663161589553552,12.207387650743112,0.53125,0.5,0
6,FIFTS,2,7,7,mu-sigma,uniform,nothing,nothing,2.9985,0.9940410031001501,0.9935397533601636,0.12931956361315655,0.0008663161589553552,12.207387650743112,0.546875,0.25,0
6,FIFTS,2,7,7,mu-sigma,uniform,nothing,nothing,2.9985,0.9940410031001501,0.9935397533601636,0.12931956361315655,0.0008663161589553552,12.207387650743112,0.5,0.75,0
6,FIFTS,2,7,7,min-max,knn,translate,delete_bad,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,1.0625,0.5,0
6,FIFTS,2,7,7,min-max,knn,translate,delete_bad,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,1.0625,0.25,0
6,FIFTS,2,7,7,min-max,knn,translate,delete_bad,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,1.140625,0.75,0
6,FIFTS,2,7,7,min-max,knn,translate,nothing,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.96875,0.5,0
6,FIFTS,2,7,7,min-max,knn,translate,nothing,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,1.046875,0.25,0
6,FIFTS,2,7,7,min-max,knn,translate,nothing,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.921875,0.75,0
6,FIFTS,2,7,7,min-max,knn,nothing,delete_bad,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.609375,0.5,0
6,FIFTS,2,7,7,min-max,knn,nothing,delete_bad,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.578125,0.25,0
6,FIFTS,2,7,7,min-max,knn,nothing,delete_bad,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.59375,0.75,0
6,FIFTS,2,7,7,min-max,knn,nothing,nothing,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.53125,0.5,0
6,FIFTS,2,7,7,min-max,knn,nothing,nothing,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.546875,0.25,0
6,FIFTS,2,7,7,min-max,knn,nothing,nothing,2.9985,0.9875042307753723,0.999947331022869,1.6893469045999638,0.01596096587588734,222.72042505687864,0.5,0.75,0
6,FIFTS,2,7,7,min-max,uniform,translate,delete_bad,2.9985,0.38990629752126127,0.5685344023363034,2.594397390023154,0.013116468058142728,182.7741468188938,1.109375,0.5,2220
6,FIFTS,2,7,7,min-max,uniform,translate,delete_bad,2.9985,0.38990629752126127,0.5685344023363034,2.594397390023154,0.013116468058142728,182.7741468188938,1.03125,0.25,2220
6,FIFTS,2,7,7,min-max,uniform,translate,delete_bad,2.9985,0.38990629752126127,0.5685344023363034,2.594397390023154,0.013116468058142728,182.7741468188938,1.03125,0.75,2220
6,FIFTS,2,7,7,min-max,uniform,translate,nothing,2.9985,0.27359735414028935,0.4560753770278533,2.515092480887397,0.02461920963033568,344.65861295226165,0.921875,0.5,0
6,FIFTS,2,7,7,min-max,uniform,translate,nothing,2.9985,0.27359735414028935,0.4560753770278533,2.515092480887397,0.02461920963033568,344.65861295226165,0.90625,0.25,0
6,FIFTS,2,7,7,min-max,uniform,translate,nothing,2.9985,0.27359735414028935,0.4560753770278533,2.515092480887397,0.02461920963033568,344.65861295226165,0.84375,0.75,0
6,FIFTS,2,7,7,min-max,uniform,nothing,delete_bad,2.9985,0.38990629752126127,0.5685344023363034,2.594397390023154,0.013116468058142728,182.7741468188938,0.65625,0.5,2220
6,FIFTS,2,7,7,min-max,uniform,nothing,delete_bad,2.9985,0.38990629752126127,0.5685344023363034,2.594397390023154,0.013116468058142728,182.7741468188938,0.71875,0.25,2220
6,FIFTS,2,7,7,min-max,uniform,nothing,delete_bad,2.9985,0.38990629752126127,0.5685344023363034,2.594397390023154,0.013116468058142728,182.7741468188938,0.65625,0.75,2220
6,FIFTS,2,7,7,min-max,uniform,nothing,nothing,2.9985,0.27359735414028935,0.4560753770278533,2.515092480887397,0.02461920963033568,344.65861295226165,0.53125,0.5,0
6,FIFTS,2,7,7,min-max,uniform,nothing,nothing,2.9985,0.27359735414028935,0.4560753770278533,2.515092480887397,0.02461920963033568,344.65861295226165,0.5625,0.25,0
6,FIFTS,2,7,7,min-max,uniform,nothing,nothing,2.9985,0.27359735414028935,0.4560753770278533,2.515092480887397,0.02461920963033568,344.65861295226165,0.484375,0.75,0
6,FIFTS,2,9,9,mu-sigma,knn,translate,delete_bad,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,1.15625,0.5,6
6,FIFTS,2,9,9,mu-sigma,knn,translate,delete_bad,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,1.28125,0.25,6
6,FIFTS,2,9,9,mu-sigma,knn,translate,delete_bad,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,1.109375,0.75,6
6,FIFTS,2,9,9,mu-sigma,knn,translate,nothing,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,1.015625,0.5,0
6,FIFTS,2,9,9,mu-sigma,knn,translate,nothing,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,1.09375,0.25,0
6,FIFTS,2,9,9,mu-sigma,knn,translate,nothing,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.9375,0.75,0
6,FIFTS,2,9,9,mu-sigma,knn,nothing,delete_bad,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.296875,0.5,6
6,FIFTS,2,9,9,mu-sigma,knn,nothing,delete_bad,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.28125,0.25,6
6,FIFTS,2,9,9,mu-sigma,knn,nothing,delete_bad,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.296875,0.75,6
6,FIFTS,2,9,9,mu-sigma,knn,nothing,nothing,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.234375,0.5,0
6,FIFTS,2,9,9,mu-sigma,knn,nothing,nothing,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.21875,0.25,0
6,FIFTS,2,9,9,mu-sigma,knn,nothing,nothing,2.9985,0.9999604730847235,0.9999132599332701,0.010487386086677012,7.10039767141418e-05,1.0000127090769395,0.1875,0.75,0
6,FIFTS,2,9,9,mu-sigma,uniform,translate,delete_bad,2.9985,0.9993627966048845,0.9988210892232904,0.041777844007242215,0.00023824897693603414,3.355401255859168,1.125,0.5,40
6,FIFTS,2,9,9,mu-sigma,uniform,translate,delete_bad,2.9985,0.9993627966048845,0.9988210892232904,0.041777844007242215,0.00023824897693603414,3.355401255859168,1.140625,0.25,40
6,FIFTS,2,9,9,mu-sigma,uniform,translate,delete_bad,2.9985,0.9995791089363044,0.9991163554750349,0.03439641555124702,0.0001820815585745718,2.5646043029744674,1.21875,0.75,40
6,FIFTS,2,9,9,mu-sigma,uniform,translate,nothing,2.9985,0.9979584081463366,0.9977166886746679,0.20108420065230434,0.0015149859436082334,21.370113572118633,1.046875,0.5,0
6,FIFTS,2,9,9,mu-sigma,uniform,translate,nothing,2.9985,0.9979584081463366,0.9977166886746679,0.20108420065230434,0.0015149859436082334,21.370113572118633,1.078125,0.25,0
6,FIFTS,2,9,9,mu-sigma,uniform,translate,nothing,2.9985,0.9978939028073552,0.9977152885752185,0.1975020338570581,0.0014765227419348621,20.828433052859882,0.96875,0.75,0
6,FIFTS,2,9,9,mu-sigma,uniform,nothing,delete_bad,2.9985,0.9993627966048845,0.9988210892232904,0.041777844007242215,0.00023824897693603414,3.355401255859168,0.75,0.5,40
6,FIFTS,2,9,9,mu-sigma,uniform,nothing,delete_bad,2.9985,0.9993627966048845,0.9988210892232904,0.041777844007242215,0.00023824897693603414,3.355401255859168,0.703125,0.25,40
6,FIFTS,2,9,9,mu-sigma,uniform,nothing,delete_bad,2.9985,0.9993627966048845,0.9988210892232904,0.041777844007242215,0.00023824897693603414,3.355401255859168,0.65625,0.75,40
6,FIFTS,2,9,9,mu-sigma,uniform,nothing,nothing,2.9985,0.9979392511905666,0.9977109711011662,0.2053555266355802,0.0015537363428273132,21.915757097705434,0.578125,0.5,0
6,FIFTS,2,9,9,mu-sigma,uniform,nothing,nothing,2.9985,0.9979392511905666,0.9977109711011662,0.2053555266355802,0.0015537363428273132,21.915757097705434,0.625,0.25,0
6,FIFTS,2,9,9,mu-sigma,uniform,nothing,nothing,2.9985,0.9979392511905666,0.9977109711011662,0.2053555266355802,0.0015537363428273132,21.915757097705434,0.53125,0.75,0
6,FIFTS,2,9,9,min-max,knn,translate,delete_bad,2.9985,0.9328002363050575,0.9943678400761944,2.0030165625536416,0.012409855876381482,175.67262936428688,1.25,0.5,12
6,FIFTS,2,9,9,min-max,knn,translate,delete_bad,2.9985,0.9328002363050575,0.9943678400761944,2.0030165625536416,0.012409855876381482,175.67262936428688,1.25,0.25,12
6,FIFTS,2,9,9,min-max,knn,translate,delete_bad,2.9985,0.9328002363050575,0.9943678400761944,2.0030165625536416,0.012409855876381482,175.67262936428688,1.265625,0.75,12
6,FIFTS,2,9,9,min-max,knn,translate,nothing,2.9985,0.9147444783361844,0.923607126386016,0.5686685433658453,0.0030562302953686922,43.362194711614954,1.1875,0.5,0
6,FIFTS,2,9,9,min-max,knn,translate,nothing,2.9985,0.9147444783361844,0.923607126386016,0.5686685433658453,0.0030562302953686922,43.362194711614954,1.1875,0.25,0
6,FIFTS,2,9,9,min-max,knn,translate,nothing,2.9985,0.9147444783361844,0.923607126386016,0.5686685433658453,0.0030562302953686922,43.362194711614954,1.125,0.75,0
6,FIFTS,2,9,9,min-max,knn,nothing,delete_bad,2.9985,0.9328002363050575,0.9943678400761944,2.0030165625536416,0.012409855876381482,175.67262936428688,0.65625,0.5,12
6,FIFTS,2,9,9,min-max,knn,nothing,delete_bad,2.9985,0.9328002363050575,0.9943678400761944,2.0030165625536416,0.012409855876381482,175.67262936428688,0.640625,0.25,12
6,FIFTS,2,9,9,min-max,knn,nothing,delete_bad,2.9985,0.9328002363050575,0.9943678400761944,2.0030165625536416,0.012409855876381482,175.67262936428688,0.671875,0.75,12
6,FIFTS,2,9,9,min-max,knn,nothing,nothing,2.9985,0.9147444783361844,0.923607126386016,0.5686685433658453,0.0030562302953686922,43.362194711614954,0.5,0.5,0
6,FIFTS,2,9,9,min-max,knn,nothing,nothing,2.9985,0.9147444783361844,0.923607126386016,0.5686685433658453,0.0030562302953686922,43.362194711614954,0.515625,0.25,0
6,FIFTS,2,9,9,min-max,knn,nothing,nothing,2.9985,0.9147444783361844,0.923607126386016,0.5686685433658453,0.0030562302953686922,43.362194711614954,0.53125,0.75,0
6,FIFTS,2,9,9,min-max,uniform,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,1.203125,0.5,0
6,FIFTS,2,9,9,min-max,uniform,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,1.03125,0.25,0
6,FIFTS,2,9,9,min-max,uniform,translate,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,1.125,0.75,0
6,FIFTS,2,9,9,min-max,uniform,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,1.03125,0.5,0
6,FIFTS,2,9,9,min-max,uniform,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,1.0,0.25,0
6,FIFTS,2,9,9,min-max,uniform,translate,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,1.09375,0.75,0
6,FIFTS,2,9,9,min-max,uniform,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,0.703125,0.5,0
6,FIFTS,2,9,9,min-max,uniform,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,0.65625,0.25,0
6,FIFTS,2,9,9,min-max,uniform,nothing,delete_bad,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,0.703125,0.75,0
6,FIFTS,2,9,9,min-max,uniform,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,0.515625,0.5,0
6,FIFTS,2,9,9,min-max,uniform,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,0.578125,0.25,0
6,FIFTS,2,9,9,min-max,uniform,nothing,nothing,2.9985,0.9999604730578779,0.9999132599332701,0.010487368811905774,7.100305073641024e-05,0.9999999999999072,0.59375,0.75,0
6,FIFTS,1,3,3,mu-sigma,knn,translate,delete_bad,1.9995,0.9999604716415168,0.9999132584308871,0.010487928838062417,7.10199305355056e-05,1.000231676077713,0.375,0.5,3
6,FIFTS,1,3,3,mu-sigma,knn,translate,delete_bad,1.9995,0.9999604716415168,0.9999132584308871,0.010487928838062417,7.10199305355056e-05,1.000231676077713,0.5,0.25,3
6,FIFTS,1,3,3,mu-sigma,knn,translate,delete_bad,1.9995,0.9999604716415168,0.9999132584308871,0.010487928838062417,7.10199305355056e-05,1.000231676077713,0.390625,0.75,3
6,FIFTS,1,3,3,mu-sigma,knn,translate,nothing,1.9995,0.9999604717895714,0.9999132595576742,0.010487953158438142,7.102186034129239e-05,1.0002581617044832,0.375,0.5,0
6,FIFTS,1,3,3,mu-sigma,knn,translate,nothing,1.9995,0.9999604717895714,0.9999132595576742,0.010487953158438142,7.102186034129239e-05,1.0002581617044832,0.34375,0.25,0
6,FIFTS,1,3,3,mu-sigma,knn,translate,nothing,1.9995,0.9999604717895714,0.9999132595576742,0.010487953158438142,7.102186034129239e-05,1.0002581617044832,0.359375,0.75,0
6,FIFTS,1,3,3,mu-sigma,knn,nothing,delete_bad,1.9995,0.9999604716415168,0.9999132584308871,0.010487928838062417,7.10199305355056e-05,1.000231676077713,0.203125,0.5,3
6,FIFTS,1,3,3,mu-sigma,knn,nothing,delete_bad,1.9995,0.9999604716415168,0.9999132584308871,0.010487928838062417,7.10199305355056e-05,1.000231676077713,0.234375,0.25,3
6,FIFTS,1,3,3,mu-sigma,knn,nothing,delete_bad,1.9995,0.9999604716415168,0.9999132584308871,0.010487928838062417,7.10199305355056e-05,1.000231676077713,0.171875,0.75,3
6,FIFTS,1,3,3,mu-sigma,knn,nothing,nothing,1.9995,0.9999604717895714,0.9999132595576742,0.010487953158438142,7.102186034129239e-05,1.0002581617044832,0.125,0.5,0
6,FIFTS,1,3,3,mu-sigma,knn,nothing,nothing,1.9995,0.9999604717895714,0.9999132595576742,0.010487953158438142,7.102186034129239e-05,1.0002581617044832,0.125,0.25,0
6,FIFTS,1,3,3,mu-sigma,knn,nothing,nothing,1.9995,0.9999604717895714,0.9999132595576742,0.010487953158438142,7.102186034129239e-05,1.0002581617044832,0.125,0.75,0
6,FIFTS,1,3,3,mu-sigma,uniform,translate,delete_bad,1.9995,0.807686854064839,0.8283635706742261,0.9939753926496621,0.00807776346608443,113.84390663706591,0.5625,0.5,108
6,FIFTS,1,3,3,mu-sigma,uniform,translate,delete_bad,1.9995,0.807686854064839,0.8283635706742261,0.9939753926496621,0.00807776346608443,113.84390663706591,0.53125,0.25,108
6,FIFTS,1,3,3,mu-sigma,uniform,translate,delete_bad,1.9995,0.807686854064839,0.8283635706742261,0.9939753926496621,0.00807776346608443,113.84390663706591,0.5625,0.75,108
6,FIFTS,1,3,3,mu-sigma,uniform,translate,nothing,1.9995,0.9926764355595691,0.9928572424350314,0.145112346077919,0.0011133131065122486,15.622097359501472,0.46875,0.5,0
6,FIFTS,1,3,3,mu-sigma,uniform,translate,nothing,1.9995,0.9926764355595691,0.9928572424350314,0.145112346077919,0.0011133131065122486,15.622097359501472,0.46875,0.25,0
